1.950000000000000000e+03,1.601999999999999886e+02
1.951000000000000000e+03,2.833999999999999773e+02
1.952000000000000000e+03,3.380000000000000000e+02
1.953000000000000000e+03,3.626000000000000227e+02
1.954000000000000000e+03,3.055000000000000000e+02
1.955000000000000000e+03,2.498000000000000114e+02
1.956000000000000000e+03,3.056000000000000227e+02
1.957000000000000000e+03,4.401999999999999886e+02
1.958000000000000000e+03,4.458000000000000114e+02
1.959000000000000000e+03,3.976000000000000227e+02
1.960000000000000000e+03,3.266999999999999886e+02
1.961000000000000000e+03,3.656000000000000227e+02
1.962000000000000000e+03,4.230000000000000000e+02
1.963000000000000000e+03,3.860000000000000000e+02
1.964000000000000000e+03,4.031000000000000227e+02
1.965000000000000000e+03,4.363000000000000114e+02
1.966000000000000000e+03,3.021999999999999886e+02
1.967000000000000000e+03,3.981000000000000227e+02
1.968000000000000000e+03,3.568000000000000114e+02
1.969000000000000000e+03,2.036999999999999886e+02
1.970000000000000000e+03,2.875000000000000000e+02
1.971000000000000000e+03,3.801999999999999886e+02
1.972000000000000000e+03,4.130000000000000000e+02
1.973000000000000000e+03,1.480999999999999943e+02
1.974000000000000000e+03,2.053000000000000114e+02
1.975000000000000000e+03,1.710000000000000000e+02
1.976000000000000000e+03,3.013000000000000114e+02
1.977000000000000000e+03,1.640999999999999943e+02
1.978000000000000000e+03,2.368000000000000114e+02
1.979000000000000000e+03,2.783999999999999773e+02
1.980000000000000000e+03,2.378000000000000114e+02
1.981000000000000000e+03,2.270000000000000000e+02
1.982000000000000000e+03,3.561000000000000227e+02
1.983000000000000000e+03,2.196999999999999886e+02
1.984000000000000000e+03,2.740000000000000000e+02
1.985000000000000000e+03,2.311999999999999886e+02
1.986000000000000000e+03,3.341999999999999886e+02
1.987000000000000000e+03,3.565000000000000000e+02
1.988000000000000000e+03,2.279000000000000057e+02
1.989000000000000000e+03,3.050000000000000000e+02
1.990000000000000000e+03,3.778000000000000114e+02
1.991000000000000000e+03,4.143000000000000114e+02
1.992000000000000000e+03,4.701000000000000227e+02
1.993000000000000000e+03,2.671000000000000227e+02
1.994000000000000000e+03,4.546000000000000227e+02
1.995000000000000000e+03,2.550999999999999943e+02
1.996000000000000000e+03,4.165000000000000000e+02
1.997000000000000000e+03,5.703999999999999773e+02
1.998000000000000000e+03,1.529000000000000057e+02
1.999000000000000000e+03,1.099000000000000057e+02
2.000000000000000000e+03,2.529000000000000057e+02
2.001000000000000000e+03,3.073000000000000114e+02
2.002000000000000000e+03,3.906000000000000227e+02
2.003000000000000000e+03,3.373999999999999773e+02
2.004000000000000000e+03,4.806000000000000227e+02
2.005000000000000000e+03,3.098999999999999773e+02
2.006000000000000000e+03,3.213000000000000114e+02
2.007000000000000000e+03,2.195000000000000000e+02
2.008000000000000000e+03,1.784000000000000057e+02
2.009000000000000000e+03,2.781000000000000227e+02
2.010000000000000000e+03,1.214000000000000057e+02
2.011000000000000000e+03,1.896999999999999886e+02
2.012000000000000000e+03,3.023000000000000114e+02
2.013000000000000000e+03,2.763000000000000114e+02
2.014000000000000000e+03,2.778000000000000114e+02
2.015000000000000000e+03,4.628999999999999773e+02
2.016000000000000000e+03,2.618999999999999773e+02
2.017000000000000000e+03,1.694000000000000057e+02
2.018000000000000000e+03,3.616000000000000227e+02
2.019000000000000000e+03,2.768000000000000114e+02
2.020000000000000000e+03,1.528000000000000114e+02
2.021000000000000000e+03,2.095999999999999943e+02
