6.278204899840605924e-01,-6.174982859089530457e-02,-9.211755494182284343e-01,-7.443438281508715781e-02,-2.186951982822664675e+00
1.765735022085349604e+00,1.521913904334115886e+00,-8.662215448305611298e-01,1.083477544280772698e+00,1.192394646483784237e+00
4.163634446017786539e-01,1.607201465029856280e+00,-3.703756628949786966e-01,-1.497569514288078052e+00,6.057501664284257181e-01
-3.399480720812648737e-01,-2.049048923783379994e+00,9.346702305370922781e-02,5.161794883470107731e-01,-3.284490458994142048e-01
5.661367839921831457e-01,-2.276779383424930359e+00,4.665866079747403306e-01,-4.743434870988693652e-01,-1.361982003140654318e-01
-1.618745659847819485e-01,5.423582644604485470e-01,1.160394120619172853e-01,4.033952384765197019e-01,5.454722988451097265e-01
-8.528434024310130868e-01,1.839113557077191041e-01,6.403276579853127704e-01,4.080320381936890506e-01,-1.247385050036758924e+00
1.266054788606540082e+00,-1.160201928726807830e-01,9.200152981088220994e-01,3.357702620913923797e-01,2.626973507395353735e-01
1.090416175480840716e-01,8.996111945861301473e-01,4.071619258005224062e-01,-1.486185411953777069e-01,6.963196541884300039e-01
-4.196586510804887205e-01,1.589001799628181999e+00,-1.081817549945690349e+00,-2.409950160244233863e-01,-2.343605334394284201e-01
-9.362845823850024507e-01,-6.711056816610915243e-01,-5.861090186947276459e-01,1.314277673390436885e+00,-1.793558824340202973e+00
2.000174563527962857e+00,-1.608290307751124359e+00,-2.625842592886983851e-01,-1.201113503021534745e+00,1.503923792761124645e+00
1.024985091656969827e+00,-9.537550300733989017e-01,8.776476356173160687e-01,-4.644328477741922478e-01,-3.514306605759403013e-01
5.107419775125018879e-02,-1.131130511151993812e+00,1.167447536101161365e+00,4.545826548199278228e-01,1.487676401885944966e+00
-3.376306656254935423e-01,3.772942857345641943e-01,8.325957043205940433e-01,4.196391737772753316e-01,-2.788301762144447693e+00
2.467560488516069017e-01,1.204512163033730765e-01,1.033570786960671395e+00,3.968772553550550808e-02,2.707631186007872337e+00
-1.688228012791486154e+00,-9.117062650049156947e-02,-1.727097648628299620e-01,-1.996876598991325913e-01,6.788083536290946407e-01
-1.238783619055600499e-01,-4.428698605018652756e-01,-1.072271444275415986e+00,4.894083352175754853e-01,-9.093140747218165787e-01
8.012899261653926297e-01,1.083047172193849494e-01,3.914236496954032751e-01,1.688636582963044752e+00,-2.020466452484874331e+00
-1.021810233223428899e+00,1.757966138891521091e+00,4.316979203747587368e-01,-9.685604743612732381e-01,2.263938303081882708e+00
-1.892611903329130429e+00,-1.069357775853374992e+00,6.788316101502728239e-01,-4.926971532006001464e-01,1.638462742969308827e-01
-1.082926963805726173e+00,-2.181533471295869386e+00,-2.753288418796940307e-01,1.023986716818792386e+00,-1.316280956360592613e+00
-4.523626278834506631e-01,-6.284746304961795760e-01,-9.409778738517021734e-01,9.488602089032664999e-01,-7.932892058498568488e-01
8.867741097734724853e-01,-1.676980001082672977e+00,-2.168931476229782440e+00,-5.512522061703559739e-01,1.719940280657889398e+00
-1.739661605835414182e-01,-2.481175482789113040e+00,-5.143389983310524549e-01,1.740179009997187221e+00,-2.839432648073296761e-01
1.195561920043807458e+00,-3.105303051407808823e+00,-1.477016587842417961e+00,-9.522971244391271739e-01,-5.236055703395264826e-01
1.207595603611478552e+00,-3.468070155029717050e+00,7.363752926430344736e-02,2.210117806102493976e-01,6.082893168392635719e-01
-1.849511500790560203e-01,-2.597865397815669830e+00,-6.018845012632725311e-01,1.022589340031116123e+00,-9.950994797429217886e-01
1.779762547338150425e+00,-3.317325872393447339e-01,-1.758320147389624166e+00,7.314394328931966838e-02,6.899290840822430715e-01
1.454964193724125776e+00,4.335214831626570398e-01,-1.701190077704272108e-01,4.766067957729548665e-02,1.207370469015934811e-01
-1.093671218554361557e+00,1.733520147269489720e-01,5.106515960484254713e-01,-2.045700624369785892e-01,-4.346570302120220664e-01
4.302926976688527250e-02,7.921309132979894585e-01,1.396325666746666805e+00,1.168750931149910910e+00,-5.902417196104106090e-01
1.302642369172212655e+00,7.937618400521476714e-01,8.304961336367748803e-01,3.411473429556233228e-01,-1.312814779147033262e+00
-4.040814389564672537e-01,1.888573987988882097e+00,9.420749536327333029e-01,-1.538024493106699531e+00,2.289333666759264752e+00
1.513163221264113290e+00,1.264459261075314700e+00,8.566611383632417587e-01,8.645912502962129764e-01,-6.222849403930036383e-02
-1.225530052456090591e+00,-1.354500364399365608e+00,7.302131281238076754e-01,4.685315174863283749e-01,-8.991173416740376734e-01
1.767961649229899124e-01,-2.047644536080475586e+00,-1.032817398452658686e-01,5.680998350698222010e-01,3.697507467517325841e-01
-1.069219167426148642e-01,5.622622161241062066e-01,-6.755821831280414691e-03,-3.347224086249121489e-01,-9.901371178863955791e-01
-1.673211614386343193e-01,2.103935956287064535e+00,7.115802746592045924e-01,-2.248749086830228450e+00,2.130450214610843052e+00
1.069225666738748276e-01,-6.098403038927672215e-01,9.527349938088298664e-01,-2.764509166615436442e-02,1.330032707301537220e-01
-6.439738752298922175e-02,-1.363400858852307218e+00,1.156594977216921283e+00,1.143087909264176805e+00,-1.920858275349036859e+00
4.240965939229138920e-02,-5.180437719907462490e-01,5.646547674731812183e-01,-4.603399202909785326e-01,3.001709914995163597e+00
6.846243559498619291e-01,-1.037345137321877164e+00,-9.535162268474938196e-01,1.829411105146939498e+00,-3.372113860513334060e+00
-6.746701255535525465e-01,1.459870785039725227e+00,-2.299028084416819162e+00,-1.730550873218470453e-01,1.503163633102955643e+00
-2.955949674178782738e-01,2.405732464902731405e+00,-1.017220965190378523e-01,-7.332902101864264832e-01,8.673732738104240614e-01
-9.604872367597290239e-01,4.053197816821252353e-01,3.405588374949144459e-01,-1.110198525769871214e+00,-1.152354613136309158e+00
4.293924220419106930e-01,-2.820756745861870751e+00,1.079647727442613503e+00,2.476520106434881185e+00,8.743170582172157257e-01
7.119286506585238428e-01,-2.342873664359008679e+00,-1.187893390254336712e+00,2.608014137269325516e-01,-6.179155427336766593e-01
-3.158316880873573429e-01,9.007943367670623314e-01,2.846662939053388741e-01,-2.768658916472722109e-01,-2.969186604629003856e-01
-7.074873296027632819e-01,1.093054299611516900e+00,-1.698264902800611598e+00,9.744259348441858259e-01,-2.070580839264694051e-01
-1.102557488836857641e-01,1.668805661628883996e+00,-7.645318292168243879e-01,1.015849210089222021e+00,9.055415767811523242e-01
1.475224185158778401e+00,4.242596177294234439e-01,-1.251942247836703992e-01,8.529625784907208796e-01,-1.486466805823592141e+00
5.392480099097183288e-01,2.302275678809412307e-01,-1.470458247957331377e+00,4.309347588004605600e-01,6.237520560059826025e-01
-1.350408805854825145e+00,3.677707488389035939e-01,-5.239782199253772976e-01,1.539905442854330730e-01,1.752927385645730030e-01
8.218647008587828262e-01,1.300757971892753662e-01,-8.074598909960346571e-01,5.358612580259682900e-01,-1.807838196406921227e-01
1.942383352071651359e+00,8.062310880901835120e-02,8.028770225630205148e-02,7.017644410342585570e-02,-9.930844832321708560e-02
8.674525069830522073e-01,5.558652698706317841e-02,-1.977517386855907888e-02,8.682101396125626591e-01,1.728604270944114507e+00
4.890526900879390015e-01,6.817882942312445405e-01,6.284615067207648398e-01,-3.514508962218573784e-02,-1.819121437466771463e+00
1.008624980159023021e+00,-8.786084668872520265e-01,6.545933534439444257e-01,1.019951893697358170e+00,-2.222194241747944554e-01
3.466956846708204587e-01,-7.502535252248619946e-01,4.070353797585949396e-01,-1.683176219238304627e+00,1.619566746101288590e+00
-7.759009031078506480e-01,1.031116753468606317e+00,-5.189175548696686180e-01,1.062565935651240689e+00,-3.034179623742814247e-01
-3.471865393100512787e-01,4.369505951800340404e-01,-2.117244188854958686e-01,-9.692791382764747166e-01,-4.746384017610215111e-01
-1.333680198519513471e-01,-9.756381399876855598e-01,-8.267242921527319099e-01,-4.574784943008562976e-01,2.233231536963070085e-01
-1.061616536707453040e+00,-1.824065794687818931e+00,2.302485453405364701e+00,8.741632245596034911e-01,3.131432105446416703e-01
-3.771511306767946214e-01,-1.509050698748949371e-01,7.780770485548583748e-01,1.633743687526982569e-01,-2.060374862360633830e-01
4.018928737806801710e-01,2.105575185032042551e-01,-1.281249772770805428e+00,-1.007186777170991032e+00,5.017325849248630565e-01
7.972061222813945358e-01,-4.527106495906691452e-01,2.113633482322789803e+00,6.253478799268639143e-01,8.124628574538819148e-01
4.553413024533888853e-01,-1.097446366877725232e+00,-4.152443393565414809e-01,2.938659418479005470e-01,-8.158147939273008298e-02
-7.778950675405983395e-01,-2.090268092243624531e-01,3.158421930578411141e-01,1.397763753220362837e+00,4.742599613838704986e-01
-1.260871286177990047e+00,9.453362307301244050e-01,-1.431791532979112880e+00,-1.089999411471677115e+00,-3.222515569533622060e+00
-5.331819071949195354e-01,-4.206188085131380427e-01,-8.863431768977652059e-01,7.175688065741165911e-01,1.205978921522213865e+00
7.029593123593838588e-02,1.047899077474521157e-01,1.873740692348772274e+00,-1.295511738700608761e-01,7.257569630655850146e-01
1.226263511822294872e+00,1.489940102279479373e+00,1.088933784913857172e+00,3.991270839302311080e-01,1.484325987983831086e-02
-1.806053587249347725e+00,1.132982659478448006e+00,-2.908319268627546084e-02,9.579147586392076086e-01,-4.936193134111332981e-01
